Time - Plot 0,Amplitude - Plot 0,Time - Plot 1,Amplitude - Plot 1,*build graph off of,,Time - square,Amplitude,,Time - circuit,Amplitude,1.839397206,3.160602794
,,,,,0.000808,0.007448,0.2,0.000808,0.007448,1,,
,,,,,0.000812,0.007452,0.2,0.000812,0.007452,1,,
,,,,,0.000816,0.007456,0.2,0.000816,0.007456,1,,
,,,,,0.00082,0.00746,0.2,0.00082,0.00746,1,,
,,,,,0.000824,0.007464,0.2,0.000824,0.007464,1,,
,,,,,0.000828,0.007468,0.2,0.000828,0.007468,1,,
,,,,,0.000832,0.007472,0.2,0.000832,0.007472,1,,
,,,,,0.000836,0.007476,0.2,0.000836,0.007476,1,,
,,,,,0.00084,0.00748,0.2,0.00084,0.00748,0.8,,
,,,,,0.000844,0.007484,0.2,0.000844,0.007484,0.8,,
,,,,,0.000848,0.007488,0.2,0.000848,0.007488,1,,
,,,,,0.000852,0.007492,0.2,0.000852,0.007492,0.8,,
,,,,,0.000856,0.007496,0.2,0.000856,0.007496,1,,
,,,,,0.00086,0.0075,0.2,0.00086,0.0075,1,,
,,,,,0.000864,0.007504,0.2,0.000864,0.007504,1,,
,,,,,0.000868,0.007508,0.2,0.000868,0.007508,0.8,,
,,,,,0.000872,0.007512,0.2,0.000872,0.007512,0.8,,
,,,,,0.000876,0.007516,0.2,0.000876,0.007516,0.8,,
,,,,,0.00088,0.00752,0.2,0.00088,0.00752,0.8,,
,,,,,0.000884,0.007524,0.2,0.000884,0.007524,0.8,,
,,,,,0.000888,0.007528,0.2,0.000888,0.007528,0.8,,
,,,,,0.000892,0.007532,0.2,0.000892,0.007532,0.8,,
,,,,,0.000896,0.007536,0.2,0.000896,0.007536,0.8,,
,,,,,0.0009,0.00754,0.2,0.0009,0.00754,0.8,,
,,,,,0.000904,0.007544,0.2,0.000904,0.007544,0.8,,
,,,,,0.000908,0.007548,0.2,0.000908,0.007548,0.8,,
,,,,,0.000912,0.007552,0.2,0.000912,0.007552,0.6,,
,,,,,0.000916,0.007556,0.2,0.000916,0.007556,0.8,,
,,,,,0.00092,0.00756,0.2,0.00092,0.00756,0.8,,
,,,,,0.000924,0.007564,0.2,0.000924,0.007564,0.6,,
,,,,,0.000928,0.007568,0.2,0.000928,0.007568,0.8,,
,,,,,0.000932,0.007572,0.2,0.000932,0.007572,0.8,,
,,,,,0.000936,0.007576,0.2,0.000936,0.007576,0.6,,
,,,,,0.00094,0.00758,0.2,0.00094,0.00758,0.8,,
,,,,,0.000944,0.007584,0.2,0.000944,0.007584,0.6,,
,,,,,0.000948,0.007588,0.2,0.000948,0.007588,0.8,,
,,,,,0.000952,0.007592,0.2,0.000952,0.007592,0.6,,
,,,,,0.000956,0.007596,0.2,0.000956,0.007596,0.6,,
,,,,,0.00096,0.0076,0.2,0.00096,0.0076,0.6,,
,,,,,0.000964,0.007604,0.2,0.000964,0.007604,0.6,,
,,,,,0.000968,0.007608,0.2,0.000968,0.007608,0.6,,
,,,,,0.000972,0.007612,0.2,0.000972,0.007612,0.6,,
,,,,,0.000976,0.007616,0.2,0.000976,0.007616,0.6,,
,,,,,0.00098,0.00762,0.2,0.00098,0.00762,0.6,,
,,,,,0.000984,0.007624,0.2,0.000984,0.007624,0.6,,
,,,,,0.000988,0.007628,0.2,0.000988,0.007628,0.6,,
,,,,,0.000992,0.007632,0.2,0.000992,0.007632,0.6,,
,,,,,0.000996,0.007636,0.2,0.000996,0.007636,0.6,,
,,,,,0.001,0.00764,0.2,0.001,0.00764,0.6,,
,,,,,0.001004,0.007644,0.2,0.001004,0.007644,0.6,,
,,,,,0.001008,0.007648,0.2,0.001008,0.007648,0.6,,
,,,,,0.001012,0.007652,0.2,0.001012,0.007652,0.6,,
,,,,,0.001016,0.007656,0.2,0.001016,0.007656,0.6,,
,,,,,0.00102,0.00766,0.2,0.00102,0.00766,0.6,,
,,,,,0.001024,0.007664,0.2,0.001024,0.007664,0.6,,
,,,,,0.001028,0.007668,0.2,0.001028,0.007668,0.6,,
,,,,,0.001032,0.007672,0.2,0.001032,0.007672,0.6,,
,,,,,0.001036,0.007676,0.2,0.001036,0.007676,0.6,,
,,,,,0.00104,0.00768,0.2,0.00104,0.00768,0.6,,
,,,,,0.001044,0.007684,0.2,0.001044,0.007684,0.6,,
,,,,,0.001048,0.007688,0.2,0.001048,0.007688,0.6,,
,,,,,0.001052,0.007692,0.2,0.001052,0.007692,0.4,,
,,,,,0.001056,0.007696,0.2,0.001056,0.007696,0.4,,
,,,,,0.00106,0.0077,0.2,0.00106,0.0077,0.4,,
,,,,,0.001064,0.007704,0.2,0.001064,0.007704,0.4,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
0.007708,0.2,0.007708,0.6,,,,,,,,,
0.007712,0.2,0.007712,0.4,,,,,,,,,
0.007716,0.2,0.007716,0.4,,,,,,,,,
0.00772,0.2,0.00772,0.6,,,,,,,,,
0.007724,0.2,0.007724,0.4,,,,,,,,,
0.007728,0.2,0.007728,0.4,,,,,,,,,
0.007732,0.2,0.007732,0.4,,,,,,,,,
0.007736,0.2,0.007736,0.4,,,,,,,,,
0.00774,0.2,0.00774,0.4,,,,,,,,,
0.007744,0.2,0.007744,0.4,,,,,,,,,
0.007748,0.2,0.007748,0.4,,,,,,,,,
0.007752,0.2,0.007752,0.4,,,,,,,,,
0.007756,0.2,0.007756,0.4,,,,,,,,,
0.00776,0.2,0.00776,0.4,,,,,,,,,
0.007764,0.2,0.007764,0.4,,,,,,,,,
0.007768,0.2,0.007768,0.4,,,,,,,,,
0.007772,0,0.007772,0.4,,,,,,,,,
0.007776,0.2,0.007776,0.4,,,,,,,,,
0.00778,0.2,0.00778,0.4,,,,,,,,,
0.007784,0.2,0.007784,0.4,,,,,,,,,
0.007788,0.2,0.007788,0.4,,,,,,,,,
0.007792,0.2,0.007792,0.2,,,,,,,,,
0.007796,0.2,0.007796,0.4,,,,,,,,,
0.0078,0.2,0.0078,0.4,,,,,,,,,
0.007804,0.2,0.007804,0.4,,,,,,,,,
0.007808,0.2,0.007808,0.4,,,,,,,,,
0.007812,0.2,0.007812,0.4,,,,,,,,,
0.007816,0.2,0.007816,0.4,,,,,,,,,
0.00782,0.2,0.00782,0.4,,,,,,,,,
0.007824,0.2,0.007824,0.4,,,,,,,,,
0.007828,0.2,0.007828,0.4,,,,,,,,,
0.007832,0.2,0.007832,0.4,,,,,,,,,
0.007836,0.2,0.007836,0.4,,,,,,,,,
0.00784,0.2,0.00784,0.4,,,,,,,,,
0.007844,0.2,0.007844,0.4,,,,,,,,,
0.007848,0.2,0.007848,0.2,,,,,,,,,
0.007852,0.2,0.007852,0.4,,,,,,,,,
0.007856,0.2,0.007856,0.2,,,,,,,,,
0.00786,0.2,0.00786,0.2,,,,,,,,,
0.007864,0.2,0.007864,0.2,,,,,,,,,
0.007868,0.2,0.007868,0.2,,,,,,,,,
0.007872,0.2,0.007872,0.2,,,,,,,,,
0.007876,0,0.007876,0.2,,,,,,,,,
0.00788,0.2,0.00788,0.2,,,,,,,,,
0.007884,0.2,0.007884,0.2,,,,,,,,,
0.007888,0.2,0.007888,0.2,,,,,,,,,
0.007892,0.2,0.007892,0.2,,,,,,,,,
0.007896,0.2,0.007896,0.2,,,,,,,,,
0.0079,0,0.0079,0.4,,,,,,,,,
0.007904,0.2,0.007904,0.2,,,,,,,,,
0.007908,0.2,0.007908,0.2,,,,,,,,,
0.007912,0,0.007912,0.2,,,,,,,,,
0.007916,0.2,0.007916,0.2,,,,,,,,,
0.00792,0.2,0.00792,0.2,,,,,,,,,
0.007924,0.2,0.007924,0.2,,,,,,,,,
0.007928,0.2,0.007928,0.4,,,,,,,,,
0.007932,0.2,0.007932,0.2,,,,,,,,,
0.007936,0.2,0.007936,0.2,,,,,,,,,
0.00794,0.2,0.00794,0.4,,,,,,,,,
0.007944,0.2,0.007944,0.2,,,,,,,,,
0.007948,0.2,0.007948,0.2,,,,,,,,,
0.007952,0.2,0.007952,0.2,,,,,,,,,
0.007956,0.2,0.007956,0.2,,,,,,,,,
0.00796,0.2,0.00796,0.2,,,,,,,,,
0.007964,0.2,0.007964,0.2,,,,,,,,,
0.007968,0.2,0.007968,0.2,,,,,,,,,
0.007972,0.2,0.007972,0.2,,,,,,,,,
0.007976,0.2,0.007976,0.2,,,,,,,,,
0.00798,0.2,0.00798,0.2,,,,,,,,,
0.007984,0.2,0.007984,0.2,,,,,,,,,
0.007988,0.2,0.007988,0.2,,,,,,,,,
0.007992,0.2,0.007992,0.2,,,,,,,,,
0.007996,0.2,0.007996,0.2,,,,,,,,,
0.008,0.2,0.008,0.2,,,,,,,,,
0.008004,0.2,0.008004,0.2,,,,,,,,,
0.008008,0.2,0.008008,0.2,,,,,,,,,
0.008012,0.2,0.008012,0.2,,,,,,,,,
0.008016,0.2,0.008016,0.2,,,,,,,,,
0.00802,0.2,0.00802,0.2,,,,,,,,,
0.008024,0.2,0.008024,0.2,,,,,,,,,
0.008028,0.2,0.008028,0.2,,,,,,,,,
0.008032,0.2,0.008032,0.2,,,,,,,,,
0.008036,0.2,0.008036,0.2,,,,,,,,,
0.00804,0.2,0.00804,0.2,,,,,,,,,
0.008044,0.2,0.008044,0.2,,,,,,,,,
0.008048,0.2,0.008048,0.2,,,,,,,,,
0.008052,0.2,0.008052,0.2,,,,,,,,,
0.008056,0.2,0.008056,0.2,,,,,,,,,
0.00806,0.2,0.00806,0.2,,,,,,,,,
0.008064,0.2,0.008064,0.2,,,,,,,,,
0.008068,0.2,0.008068,0.2,,,,,,,,,
0.008072,0.2,0.008072,0.2,,,,,,,,,
0.008076,0.2,0.008076,0.2,,,,,,,,,
0.00808,0.2,0.00808,0.2,,,,,,,,,
0.008084,0.2,0.008084,0.2,,,,,,,,,
0.008088,0.2,0.008088,0.2,,,,,,,,,
0.008092,0.2,0.008092,0.2,,,,,,,,,
0.008096,0.2,0.008096,0.2,,,,,,,,,
0.0081,0.2,0.0081,0.2,,,,,,,,,
0.008104,0.2,0.008104,0.2,,,,,,,,,
0.008108,0.2,0.008108,0.2,,,,,,,,,
0.008112,0.2,0.008112,0.2,,,,,,,,,
0.008116,0.2,0.008116,0.2,,,,,,,,,
0.00812,0.2,0.00812,0.2,,,,,,,,,
0.008124,0.2,0.008124,0.2,,,,,,,,,
0.008128,0.2,0.008128,0.2,,,,,,,,,
0.008132,0.2,0.008132,0,,,,,,,,,
0.008136,0.2,0.008136,0.2,,,,,,,,,
0.00814,0.2,0.00814,0.2,,,,,,,,,
0.008144,0.2,0.008144,0.2,,,,,,,,,
0.008148,0.2,0.008148,0.2,,,,,,,,,
0.008152,0.2,0.008152,0.2,,,,,,,,,
0.008156,0.2,0.008156,0.2,,,,,,,,,
0.00816,0.2,0.00816,0.2,,,,,,,,,
0.008164,0.2,0.008164,0.2,,,,,,,,,
0.008168,0.2,0.008168,0.2,,,,,,,,,
0.008172,0.2,0.008172,0.2,,,,,,,,,
0.008176,0.2,0.008176,0,,,,,,,,,
0.00818,0.2,0.00818,0.2,,,,,,,,,
0.008184,0.2,0.008184,0,,,,,,,,,
0.008188,0.2,0.008188,0.2,,,,,,,,,
0.008192,0.2,0.008192,0.2,,,,,,,,,
0.008196,0.2,0.008196,0,,,,,,,,,
0.0082,0.2,0.0082,0,,,,,,,,,
0.008204,0.2,0.008204,0.2,,,,,,,,,
0.008208,0.2,0.008208,0.2,,,,,,,,,
0.008212,0.2,0.008212,0.2,,,,,,,,,
0.008216,0.2,0.008216,0.2,,,,,,,,,
0.00822,0.2,0.00822,0.2,,,,,,,,,
0.008224,0.2,0.008224,0.2,,,,,,,,,
0.008228,0.2,0.008228,0.2,,,,,,,,,
0.008232,0.2,0.008232,0.2,,,,,,,,,
0.008236,0.2,0.008236,0,,,,,,,,,
0.00824,0.2,0.00824,0.2,,,,,,,,,
0.008244,0.2,0.008244,0.2,,,,,,,,,
0.008248,0.2,0.008248,0.2,,,,,,,,,
0.008252,0.2,0.008252,0.2,,,,,,,,,
0.008256,0.2,0.008256,0,,,,,,,,,
0.00826,0.2,0.00826,0,,,,,,,,,
0.008264,0.2,0.008264,0.2,,,,,,,,,
0.008268,0.2,0.008268,0.2,,,,,,,,,
0.008272,0.2,0.008272,0.2,,,,,,,,,
0.008276,0.2,0.008276,0,,,,,,,,,
0.00828,0.2,0.00828,0.2,,,,,,,,,
0.008284,0.2,0.008284,0,,,,,,,,,
0.008288,0.2,0.008288,0,,,,,,,,,
0.008292,0.2,0.008292,0.2,,,,,,,,,
0.008296,0.2,0.008296,0.2,,,,,,,,,
0.0083,0.2,0.0083,0,,,,,,,,,
0.008304,0.2,0.008304,0,,,,,,,,,
0.008308,0.2,0.008308,0.2,,,,,,,,,
0.008312,0.2,0.008312,0.2,,,,,,,,,
0.008316,0.2,0.008316,0.2,,,,,,,,,
0.00832,0.2,0.00832,0,,,,,,,,,
0.008324,0.2,0.008324,0.2,,,,,,,,,
0.008328,0.2,0.008328,0,,,,,,,,,
0.008332,0.2,0.008332,0.2,,,,,,,,,
0.008336,0.2,0.008336,0.2,,,,,,,,,
0.00834,0.2,0.00834,0,,,,,,,,,
0.008344,0.2,0.008344,0.2,,,,,,,,,
0.008348,0.2,0.008348,0,,,,,,,,,
0.008352,0.2,0.008352,0,,,,,,,,,
0.008356,0.2,0.008356,0,,,,,,,,,
0.00836,0.2,0.00836,0.2,,,,,,,,,
0.008364,0.2,0.008364,0.2,,,,,,,,,
0.008368,0.2,0.008368,0.2,,,,,,,,,
0.008372,0.2,0.008372,0,,,,,,,,,
0.008376,0.2,0.008376,0,,,,,,,,,
0.00838,0.2,0.00838,0,,,,,,,,,
0.008384,0.2,0.008384,0.2,,,,,,,,,
0.008388,0.2,0.008388,0.2,,,,,,,,,
0.008392,0.2,0.008392,0,,,,,,,,,
0.008396,0.2,0.008396,0,,,,,,,,,
0.0084,0.2,0.0084,0.2,,,,,,,,,
0.008404,0.2,0.008404,0,,,,,,,,,
0.008408,0.2,0.008408,0,,,,,,,,,
0.008412,0,0.008412,0,,,,,,,,,
0.008416,0.2,0.008416,0.2,,,,,,,,,
0.00842,0.2,0.00842,0,,,,,,,,,
0.008424,0.2,0.008424,0.2,,,,,,,,,
0.008428,0,0.008428,0.2,,,,,,,,,
0.008432,0.2,0.008432,0,,,,,,,,,
0.008436,0.2,0.008436,0,,,,,,,,,
0.00844,0.2,0.00844,0.2,,,,,,,,,
0.008444,0.2,0.008444,0,,,,,,,,,
0.008448,0.2,0.008448,0.2,,,,,,,,,
0.008452,0.2,0.008452,0.2,,,,,,,,,
0.008456,0,0.008456,0,,,,,,,,,
0.00846,0.2,0.00846,0,,,,,,,,,
0.008464,0.2,0.008464,0.2,,,,,,,,,
0.008468,0.2,0.008468,0,,,,,,,,,
0.008472,0.2,0.008472,0,,,,,,,,,
0.008476,0.2,0.008476,0.2,,,,,,,,,
0.00848,0.2,0.00848,0.2,,,,,,,,,
0.008484,0.2,0.008484,0,,,,,,,,,
0.008488,0.2,0.008488,0,,,,,,,,,
0.008492,0.2,0.008492,0,,,,,,,,,
0.008496,0.2,0.008496,0,,,,,,,,,
0.0085,0.2,0.0085,0.2,,,,,,,,,
0.008504,0.2,0.008504,0.2,,,,,,,,,
0.008508,0.2,0.008508,0,,,,,,,,,
0.008512,0.2,0.008512,0,,,,,,,,,
0.008516,0.2,0.008516,0,,,,,,,,,
0.00852,0.2,0.00852,0,,,,,,,,,
0.008524,0.2,0.008524,0,,,,,,,,,
0.008528,0.2,0.008528,0,,,,,,,,,
0.008532,0.2,0.008532,0,,,,,,,,,
0.008536,0.2,0.008536,0,,,,,,,,,
0.00854,0.2,0.00854,0.2,,,,,,,,,
0.008544,0.2,0.008544,0,,,,,,,,,
0.008548,0.2,0.008548,0.2,,,,,,,,,
0.008552,0.2,0.008552,0,,,,,,,,,
0.008556,0.2,0.008556,0,,,,,,,,,
0.00856,0.2,0.00856,0,,,,,,,,,
0.008564,0.2,0.008564,0,,,,,,,,,
0.008568,0.2,0.008568,0,,,,,,,,,
0.008572,0.2,0.008572,0,,,,,,,,,
0.008576,0.2,0.008576,0.2,,,,,,,,,
0.00858,0.2,0.00858,0,,,,,,,,,
0.008584,0.2,0.008584,0,,,,,,,,,
0.008588,0,0.008588,0.2,,,,,,,,,
0.008592,0.2,0.008592,0.2,,,,,,,,,
0.008596,0.2,0.008596,0,,,,,,,,,
0.0086,0.2,0.0086,0,,,,,,,,,
0.008604,0.2,0.008604,0,,,,,,,,,
0.008608,0.2,0.008608,0,,,,,,,,,
0.008612,0.2,0.008612,0.2,,,,,,,,,
0.008616,0.2,0.008616,0,,,,,,,,,
0.00862,0.2,0.00862,0,,,,,,,,,
0.008624,0.2,0.008624,0,,,,,,,,,
0.008628,0.2,0.008628,0.2,,,,,,,,,
0.008632,0.2,0.008632,0,,,,,,,,,
0.008636,0.2,0.008636,0,,,,,,,,,
0.00864,0.2,0.00864,0.2,,,,,,,,,
0.008644,0.2,0.008644,0,,,,,,,,,
0.008648,0.2,0.008648,0,,,,,,,,,
0.008652,0.2,0.008652,0.2,,,,,,,,,
0.008656,0.2,0.008656,0,,,,,,,,,
0.00866,0.2,0.00866,0,,,,,,,,,
0.008664,0.2,0.008664,0.2,,,,,,,,,
